name,country,region,rating,rating_count,price
Château Cormeil-Figeac Saint-Émilion Grand Cru 2021,"('France',)","('Saint-Émilion Grand Cru',)",4.0,5215,51.99
Casillero del Diablo Cabernet Sauvignon (Reserva) 2022,"('Chile',)","('Central Valley',)",3.6,5209,14.99
Cielo e Terra Appassionante 2019,"('Italy',)","('Veneto',)",4.2,5206,36.99
Provenance Cabernet Sauvignon 2022,"('United States',)","('Rutherford',)",4.1,5203,36.95
Provenance Cabernet Sauvignon 2023,"('United States',)","('Rutherford',)",4.1,5203,28.83
Guido Berlucchi ‘61 Franciacorta Brut,"('Italy',)","('Franciacorta',)",3.8,5200,39.99
Borsao Bodegas Garnacha 2024,"('Spain',)","('Campo de Borja',)",3.5,5191,11.54
Borsao Bodegas Garnacha 2023,"('Spain',)","('Campo de Borja',)",3.5,5191,11.67
Borsao Bodegas Garnacha 2022,"('Spain',)","('Campo de Borja',)",3.5,5191,7.99
Vigneti del Sole Montepulciano d'Abruzzo 2024,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.8,5187,10.49
Cellier des Dauphins Réserve Grenache - Syrah Côtes-du-Rhône 2023,"('France',)","('Côtes-du-Rhône',)",3.8,5175,17.99
Decoy California Red Wine 2019,"('United States',)","('California',)",3.9,5167,34.8
Château Joanin Bécot Castillon - Côtes de Bordeaux 2022,"('France',)","('Castillon - Côtes de Bordeaux',)",3.9,5165,25.94
Teeter-Totter Cabernet Sauvignon 2023,"('United States',)","('Napa Valley',)",4.3,5162,43.34
Skyfall Cabernet Sauvignon 2022,"('United States',)","('Columbia Valley',)",3.8,5158,23.09
Aubry Brut Champagne Premier Cru,"('France',)","('Champagne Premier Cru',)",4.0,5158,54.99
Chappellet Pritchard Hill Cabernet Sauvignon 2022,"('United States',)","('Napa Valley',)",4.6,5157,354.99
Dow's Fine Tawny Port,"('Portugal',)","('Porto',)",3.8,5147,17.95
Henry Pellé Menetou-Salon Morogues Blanc 2024,"('France',)","('Menetou-Salon',)",3.9,5147,28.0
Rodney Strong Chalk Hill Estate Chardonnay 2023,"('United States',)","('Chalk Hill',)",3.8,5145,18.44
Michele Chiarlo Barbaresco Reyna 2022,"('Italy',)","('Barbaresco',)",4.0,5144,53.95
E. Guigal Côte-Rôtie La Landonne 2021,"('France',)","('Côte-Rôtie',)",4.5,5140,583.99
I Lauri Bajo Montepulciano d'Abruzzo 2023,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.8,5140,12.59
Domaine du Colombier Chablis 2024,"('France',)","('Chablis',)",3.9,5137,25.99
Thorn-Clarke Milton Park Shiraz 2024,"('Australia',)","('South Australia',)",3.5,5131,16.99
Evening Land Seven Springs Vineyard Pinot Noir 2023,"('United States',)","('Eola-Amity Hills',)",4.1,5130,38.63
Santa Julia Orgánica Malbec 2025,"('Argentina',)","('Mendoza',)",3.5,5124,13.95
Joel Gott Pinot Noir 2023,"('United States',)","('Santa Barbara County',)",3.8,5124,19.48
Vilmart & Cie Grand Cellier Brut Champagne Premier Cru,"('France',)","('Champagne Premier Cru',)",4.3,5121,82.04
Simple Life Pinot Noir 2021,"('United States',)","('California',)",3.7,5121,16.95
Oyster Bay Sauvignon Blanc 2022,"('New Zealand',)","('Marlborough',)",3.9,5118,24.99
Brigaldara Valpolicella 2024,"('Italy',)","('Valpolicella',)",3.6,5112,23.99
El Coto Crianza 2019,"('Spain',)","('Rioja Alavesa',)",3.8,5112,13.99
Lucien Albrecht Cremant d'Alsace Brut Rosé,"('France',)","(""Crémant d'Alsace"",)",4.1,5107,15.98
Quinta do Noval 10 Year Old Tawny Port,"('Portugal',)","('Porto',)",4.0,5106,34.99
Produttori del Barbaresco Barbaresco Riserva Ovello 1990,"('Italy',)","('Barbaresco',)",4.2,5105,456.0
Produttori del Barbaresco Barbaresco Riserva Ovello 1979,"('Italy',)","('Barbaresco',)",4.2,5105,445.0
Boizel Brut Réserve,"('France',)","('Champagne',)",4.0,5104,57.95
Mirafiore Barolo 2021,"('Italy',)","('Barolo',)",4.1,5103,38.99
Mas de Gourgonnier Les Baux de Provence Rouge 2024,"('France',)","('Les Baux-de-Provence',)",3.9,5100,26.39
Mas de Gourgonnier Les Baux de Provence Rouge 2023,"('France',)","('Les Baux-de-Provence',)",3.9,5100,26.45
La Guita Manzanilla,"('Spain',)","('Jerez-Xérès-Sherry',)",3.4,5090,17.55
Vite Colte Paesi Tuoi Barolo 2021,"('Italy',)","('Barolo',)",3.9,5080,36.99
Elvio Cogno Barolo Ravera 2021,"('Italy',)","('Barolo',)",4.1,5076,119.94
Louis Roederer Cristal Brut Champagne (Millésimé) 2006,"('France',)","('Champagne',)",4.6,5075,449.98
Château La Serre Saint-Émilion Grand Cru (Grand Cru Classé) 2022,"('France',)","('Saint-Émilion Grand Cru',)",4.1,5068,94.42
Keller Riesling Trocken 2023,"('Germany',)","('Rheinhessen',)",3.9,5065,68.35
Château Musar Blanc (Gaston Hochar) 1990,"('Lebanon',)","('Bekaa Valley',)",4.0,5064,275.0
Domaine Houchart Rosé 2024,"('France',)","('Côtes de Provence',)",3.9,5058,22.92
Château Musar Rouge (Gaston Hochar) 1998,"('Lebanon',)","('Bekaa Valley',)",4.3,5053,186.99
Ironstone Obsession Symphony 2023,"('United States',)","('California',)",3.8,5048,20.0
Malamatina Retsina,"('Greece',)","('Thessaloniki',)",3.2,5046,4.99
Cantine Leonardo da Vinci Da Vinci Chianti Riserva 2022,"('Italy',)","('Chianti',)",3.7,5040,22.95
Delamotte Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',"('France',)","(""Champagne Grand Cru 'Le Mesnil-sur-Oger'"",)",4.1,5039,89.99
Château Gaudin Pauillac 2021,"('France',)","('Pauillac',)",3.8,5038,55.69
Château Gaudin Pauillac 2022,"('France',)","('Pauillac',)",3.8,5038,50.17
Chasing Lions Cabernet Sauvignon 2023,"('United States',)","('Napa Valley',)",3.9,5030,22.5
Radikon Slatnik 2023,"('Italy',)","('Friuli-Venezia Giulia',)",4.1,5027,48.0
Volver Paso a Paso Tempranillo 2024,"('Spain',)","('Castilla',)",3.6,5020,18.33
Pewsey Vale Riesling 2024,"('Australia',)","('Eden Valley',)",3.7,5012,21.99
Jordan Cabernet Sauvignon 2012,"('United States',)","('Alexander Valley',)",4.3,5011,197.02
Rocca di Frassinello Maremma Toscana Poggio Alla Guardia 2023,"('Italy',)","('Maremma Toscana',)",3.7,5007,19.99
Terrazas de los Andes Reserva Malbec 2021,"('Argentina',)","('Lujan de Cuyo',)",3.8,5007,22.99
Thienot Brut Champagne,"('France',)","('Champagne',)",3.9,5000,53.29
Bodegas Marqués de Cáceres Crianza 2019,"('Spain',)","('Rioja',)",3.8,4999,19.54
Château Beausejour (héritiers Duffau-Lagarrosse) Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2021,"('France',)","('Saint-Émilion Grand Cru',)",4.2,4992,109.94
Guerrieri Rizzardi Amarone della Valpolicella Classico Villa Rizzardi 2020,"('Italy',)","('Amarone della Valpolicella Classico',)",4.3,4988,59.17
Antinori Tignanello 2021,"('Italy',)","('Toscana',)",4.5,4980,169.97
Château Rougier Bordeaux 2022,"('France',)","('Bordeaux',)",3.4,4975,20.0
Manincor Réserve della Contessa 2024,"('Italy',)","('Südtirol - Alto Adige',)",4.0,4971,34.17
Hourglass HG III Red Blend 2023,"('United States',)","('Napa Valley',)",4.3,4968,43.45
Peter Michael Les Pavots 2022,"('United States',)","('Knights Valley',)",4.6,4959,275.08
Finca el Origen Reserva Malbec 2024,"('Argentina',)","('Mendoza',)",3.7,4956,13.64
Casillero del Diablo Carmenere (Reserva) 2021,"('Chile',)","('Rapel Valley',)",3.8,4955,14.97
The Hess Collection Allomi Cabernet Sauvignon 2019,"('United States',)","('Napa Valley',)",4.2,4938,59.95
El Coto Coto de Imaz Rioja Reserva 2020,"('Spain',)","('Rioja Alavesa',)",3.8,4938,19.99
Feudi del Duca Montepulciano d'Abruzzo 2024,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.7,4936,15.99
Feudi del Duca Montepulciano d'Abruzzo 2023,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.7,4936,9.99
Adami Bosco di Gica Valdobbiadene Prosecco Superiore Brut,"('Italy',)","('Conegliano-Valdobbiadene Prosecco Superiore',)",3.9,4934,22.95
Château Léoville Las Cases Le Petit Lion Saint-Julien 2022,"('France',)","('Saint-Julien',)",4.1,4932,79.94
Domaine Rostaing Côte-Rôtie Ampodium 2023,"('France',)","('Côte-Rôtie',)",4.1,4932,126.47
Cavicchioli Prosecco,"('Italy',)","('Prosecco',)",3.8,4926,17.42
Cupcake Black Forest (Decadent Red) 2023,"('United States',)","('California',)",3.6,4923,14.95
Altesino Rosso di Montalcino 2024,"('Italy',)","('Rosso di Montalcino',)",3.9,4915,29.25
Presqu'ile Pinot Noir 2024,"('United States',)","('Santa Barbara County',)",4.0,4913,32.0
Bogle Sauvignon Blanc 2024,"('United States',)","('California',)",3.6,4911,8.99
W. & J. Graham's Quinta dos Malvedos Vintage Port 1962,"('Portugal',)","('Porto',)",4.3,4909,375.0
Bailly Lapierre Crémant de Bourgogne Réserve Brut,"('France',)","('Crémant de Bourgogne',)",3.9,4908,24.49
Mauro Molino Langhe Nebbiolo 2024,"('Italy',)","('Langhe',)",3.8,4908,26.45
Conterno Fantino Barbera d'Alba Vignota 2024,"('Italy',)","(""Barbera d'Alba"",)",3.9,4906,35.45
Dry Creek Vineyard Fumé Blanc 2024,"('United States',)","('Sonoma County',)",3.7,4897,25.88
Armand de Brignac Brut Gold Champagne,"('France',)","('Champagne',)",4.4,4896,274.99
La Taille Aux Loups Triple Zéro,"('France',)","('Montlouis-sur-Loire',)",4.0,4894,36.87
Domaine Leflaive Puligny-Montrachet 1er Cru 'Clavoillon' 2023,"('France',)","(""Puligny-Montrachet 1er Cru 'Clavaillon'"",)",4.4,4893,666.67
Vespa Il Bruno dei Vespa Primitivo Salento 2023,"('Italy',)","('Salento',)",3.9,4890,20.95
Zorzal Gran Terroir Malbec 2024,"('Argentina',)","('Tupungato',)",3.8,4880,22.42
Château Musar Rouge (Gaston Hochar) 2012,"('Lebanon',)","('Bekaa Valley',)",4.3,4873,134.37
Michele Chiarlo Barolo Cerequio 2021,"('Italy',)","('Barolo',)",4.3,4869,129.95
J.A. Ferret Pouilly-Fuissé 2023,"('France',)","('Pouilly-Fuissé',)",4.1,4857,65.54
Jeio Valdobbiadene Prosecco Superiore Brut,"('Italy',)","('Conegliano-Valdobbiadene Prosecco Superiore',)",3.7,4856,17.84
Caymus Vineyards Special Selection Cabernet Sauvignon 2012,"('United States',)","('Napa Valley',)",4.6,4848,409.49
Agostina Pieri Brunello di Montalcino 2021,"('Italy',)","('Brunello di Montalcino',)",4.2,4846,73.17
Antinori Villa Antinori Rosso 2021,"('Italy',)","('Toscana',)",4.0,4840,25.99
Slingshot Cabernet Sauvignon 2022,"('United States',)","('Napa Valley',)",3.8,4837,21.95
DeLoach Heritage Reserve Zinfandel 2024,"('United States',)","('California',)",3.8,4833,17.99
Raymond R Collection Field Blend 2023,"('United States',)","('California',)",3.7,4833,13.52
Zorzal Eggo (Tinto de Tiza) 2021,"('Argentina',)","('Tupungato',)",3.9,4827,29.15
Mas de Daumas Gassac Blanc 2024,"('France',)","('Saint-Guilhem-le-Desert',)",4.1,4826,83.99
Antica Cabernet Sauvignon 2019,"('United States',)","('Atlas Peak',)",4.2,4825,64.99
Bouvet Ladubay Bouvet Excellence Crémant de Loire Brut,"('France',)","('Crémant de Loire',)",3.8,4823,21.5
Diebolt - Vallois Blanc de Blancs Brut Champagne Grand Cru 'Cramant',"('France',)","(""Champagne Grand Cru 'Cramant'"",)",4.0,4822,53.35
Foxglove Cabernet Sauvignon 2023,"('United States',)","('Paso Robles',)",3.7,4821,24.0
Errazuriz Max Reserva Chardonnay 2021,"('Chile',)","('Aconcagua Valley',)",3.7,4819,21.99
Cain Cuvée,"('United States',)","('Napa Valley',)",4.0,4818,49.95
Renato Ratti Ochetti Nebbiolo d'Alba 2023,"('Italy',)","(""Nebbiolo d'Alba"",)",3.9,4818,29.69
Bread & Butter Cabernet Sauvignon 2022,"('United States',)","('California',)",3.9,4815,18.39
Eisele Vineyard Cabernet Sauvignon 2020,"('United States',)","('Napa Valley',)",4.6,4814,425.0
Eisele Vineyard Cabernet Sauvignon 2022,"('United States',)","('Napa Valley',)",4.6,4814,650.0
Eisele Vineyard Cabernet Sauvignon 2021,"('United States',)","('Napa Valley',)",4.6,4814,768.0
Schug Pinot Noir Carneros 2023,"('United States',)","('Los Carneros',)",4.0,4806,36.95
Realm The Bard 2009,"('United States',)","('Napa Valley',)",4.6,4802,244.0
Mastroberardino Lacryma Christi del Vesuvio Rosso 2024,"('Italy',)","('Vesuvio',)",3.6,4799,28.9
Hugel Riesling 2019,"('France',)","('Alsace',)",3.7,4786,21.99
Hugel Riesling 2022,"('France',)","('Alsace',)",3.7,4786,30.6
Hugel Riesling 2024,"('France',)","('Alsace',)",3.7,4786,16.67
Hugel Riesling 2023,"('France',)","('Alsace',)",3.7,4786,37.3
Hugel Riesling 2021,"('France',)","('Alsace',)",3.7,4786,25.82
Quinta Milú Ribera del Duero 2024,"('Spain',)","('Ribera del Duero',)",3.5,4784,20.83
Maximin Grünhaus Maximin Riesling 2024,"('Germany',)","('Mosel',)",4.1,4781,24.0
La Jota Cabernet Sauvignon 1994,"('United States',)","('Howell Mountain',)",4.4,4777,80.0
La Jota Cabernet Sauvignon 2021,"('United States',)","('Howell Mountain',)",4.4,4777,183.08
Bernard Baudry Les Granges Chinon 2024,"('France',)","('Chinon',)",3.7,4776,28.83
Raymond Generations Cabernet Sauvignon 1997,"('United States',)","('Napa Valley',)",4.4,4771,104.99
Raymond Generations Cabernet Sauvignon 1995,"('United States',)","('Napa Valley',)",4.4,4771,110.24
Tinazzi Ca' de' Rocchi Dugal Cabernet Sauvignon - Merlot 2024,"('Italy',)","('Veneto',)",4.1,4770,22.99
Mud House Sauvignon Blanc 2021,"('New Zealand',)","('Marlborough',)",4.0,4769,11.97
Paul Bara Réserve Brut Champagne Grand Cru 'Bouzy',"('France',)","(""Champagne Grand Cru 'Bouzy'"",)",4.1,4766,69.95
Albert Bichot Bourgogne Chardonnay (Vieilles Vignes) 2022,"('France',)","('Bourgogne',)",3.8,4764,32.99
Veuve du Vernay Brut Rosé,"('France',)","('Vin de France',)",3.7,4742,14.99
Peter Yealands Pinot Noir 2020,"('New Zealand',)","('Marlborough',)",3.6,4740,18.92
The Prisoner Cabernet Sauvignon 2019,"('United States',)","('Napa Valley',)",4.4,4738,33.99
Tilia Chardonnay 2024,"('Argentina',)","('Mendoza',)",3.5,4735,14.95
Raúl Pérez Ultreia Valtuille Mencía 2023,"('Spain',)","('Bierzo',)",4.1,4728,106.67
Egly-Ouriet Blanc de Noirs Brut Champagne Grand Cru 'Les Crayeres' Ambonnay,"('France',)","(""Champagne Grand Cru 'Ambonnay'"",)",4.5,4724,573.92
Louis Bouillot Perle d'Ivoire Crémant de Bourgogne Blanc de Blancs Brut,"('France',)","('Crémant de Bourgogne',)",3.9,4723,23.95
Ramos Pinto Quinta de Ervamoira 10 Year Old Tawny Port,"('Portugal',)","('Porto',)",4.1,4720,41.99
Castorani Cadetto Montepulciano d'Abruzzo 2022,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.8,4715,12.99
Ferrari Rosé,"('Italy',)","('Trento',)",3.8,4713,36.79
M. Chapoutier Ermitage Le Pavillon 2017,"('France',)","('Hermitage',)",4.5,4712,235.0
Maal Biutiful 2024,"('Argentina',)","('Mendoza',)",3.9,4710,26.67
Boschendal Cap Classique Grande Cuvée Brut,"('South Africa',)","('Stellenbosch',)",3.8,4708,25.0
Da Luca Prosecco,"('Italy',)","('Prosecco',)",3.7,4701,17.49
Walnut Block Collectables Sauvignon Blanc 2025,"('New Zealand',)","('Marlborough',)",4.1,4699,20.0
Marqués de Riscal Frank Gehry Selection 2019,"('Spain',)","('Rioja',)",4.0,4698,640.0
Arzuaga Ribera del Duero Crianza 2019,"('Spain',)","('Ribera del Duero',)",4.2,4696,41.67
Rickshaw Pinot Noir 2023,"('United States',)","('Sonoma County',)",3.6,4693,12.29
Tenuta CastelGiocondo Brunello di Montalcino 2012,"('Italy',)","('Brunello di Montalcino',)",4.2,4691,99.99
Dark Horse Double Down Red Blend,"('United States',)","('California',)",3.6,4687,10.32
Familia Torres Perpetual 2020,"('Spain',)","('Priorat',)",4.3,4683,94.49
Mount Langi Ghiran Billi Billi Shiraz 2022,"('Australia',)","('Grampians',)",3.6,4683,17.21
Domaine Breton - Catherine & Pierre Breton Trinch! 2024,"('France',)","('Bourgueil',)",3.7,4682,29.83
Lenz Moser Grüner Veltliner 2024,"('Austria',)","('Weinviertel',)",3.8,4675,16.66
Clos de los Siete Clos de Los Siete (by Michel Rolland) 2020,"('Argentina',)","('Uco Valley',)",4.1,4668,19.99
Savart L'Ouverture Brut Champagne Premier Cru,"('France',)","('Champagne Premier Cru',)",4.2,4667,150.79
Masi Costasera Amarone della Valpolicella Classico 2017,"('Italy',)","('Amarone della Valpolicella Classico',)",4.3,4666,99.99
Cantina Zaccagnini Il Vino dal Tralcetto Montepulciano d'Abruzzo 2021,"('Italy',)","(""Montepulciano d'Abruzzo"",)",3.9,4659,20.69
Taylor's Fine Tawny Port,"('Portugal',)","('Porto',)",3.8,4653,16.78
Tenuta CastelGiocondo Brunello di Montalcino 2017,"('Italy',)","('Brunello di Montalcino',)",4.3,4652,89.99
Cain Five 2021,"('United States',)","('Spring Mountain District',)",4.4,4652,169.99
Beringer Founders' Estate Cabernet Sauvignon 2017,"('United States',)","('California',)",3.7,4650,44.99
Mt. Brave Cabernet Sauvignon 2021,"('United States',)","('Mount Veeder',)",4.4,4647,99.94
Le Roc des Anges Segna de Cor 2008,"('France',)","('Côtes du Roussillon Villages',)",3.9,4642,41.99
Corte Fiore Lupi Reali Appassimento 2024,"('Italy',)","(""Montepulciano d'Abruzzo"",)",4.0,4641,24.99
Stolpman Vineyards Estate Grown Syrah 2023,"('United States',)","('Ballard Canyon',)",3.9,4641,35.44
Larmandier-Bernier Latitude Extra Brut Champagne,"('France',)","('Champagne',)",4.2,4641,68.94
Tenuta Rapitalà Campo Reale Nero d'Avola 2023,"('Italy',)","('Terre Siciliane',)",3.6,4636,23.17
Purple Owl Pinot Noir 2024,"('United States',)","('California',)",3.7,4636,13.52
La Posta Tinto (Red Blend) 2023,"('Argentina',)","('Mendoza',)",3.7,4632,17.49
Domaine Denis Mortet Gevrey-Chambertin Mes Cinq Terroirs 2023,"('France',)","('Gevrey-Chambertin',)",4.3,4630,124.94
Melville Estate Sta. Rita Hills Pinot Noir 2007,"('United States',)","('Sta. Rita Hills',)",4.0,4625,131.24
Mount Peak Gravity 2021,"('United States',)","('Sonoma County',)",4.3,4624,56.57
Château Trotte Vieille Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2022,"('France',)","('Saint-Émilion Grand Cru',)",4.2,4622,89.94
Krug Rosé,"('France',)","('Champagne',)",4.6,4618,399.99
Barton & Guestier Vouvray 2024,"('France',)","('Vouvray',)",3.9,4616,17.95
Sutter Home Cabernet Sauvignon 2019,"('United States',)","('California',)",3.1,4613,19.99
Nortico Alvarinho 2024,"('Portugal',)","('Monção e Melgaço',)",3.9,4611,15.98
Taurino Notarpanaro Negroamaro 2014,"('Italy',)","('Salento',)",3.9,4609,30.94
Cantine di Ora Amicale 2020,"('Italy',)","('Veneto',)",4.0,4607,18.44
Ventisquero Reserva Carménère 2018,"('Chile',)","('Colchagua Valley',)",3.7,4603,19.49
Domaine Lafage Bastide Miraflors Vieilles Vignes Syrah - Grenache 2016,"('France',)","('Côtes Catalanes',)",3.9,4602,36.74
Massaya Le Colombier 2022,"('Lebanon',)","('Bekaa Valley',)",3.8,4599,27.01
Keenan Napa Valley Cabernet Sauvignon 2022,"('United States',)","('Napa Valley',)",4.2,4595,60.99
Sandeman 20 Years Old Tawny Porto,"('Portugal',)","('Porto',)",4.3,4582,55.0
Belpoggio Brunello di Montalcino 2020,"('Italy',)","('Brunello di Montalcino',)",4.3,4580,52.5
di Lenardo Pinot Grigio (Monovitigno) 2024,"('Italy',)","('Venezia Giulia',)",3.7,4579,15.63
Jacques Lassaigne Les Vignes de Montgueux Extra Brut Blanc de Blancs Champagne,"('France',)","('Champagne',)",4.1,4579,79.99
Siesta Malbec 2019,"('Argentina',)","('Mendoza',)",4.1,4577,21.33
Siesta Malbec 2018,"('Argentina',)","('Mendoza',)",4.1,4577,38.33
Bodegas Muga Reserva 2019,"('Spain',)","('Rioja',)",4.1,4577,40.24
Banfi Brunello di Montalcino 2018,"('Italy',)","('Brunello di Montalcino',)",4.3,4576,78.19
Francis Ford Coppola Winery Director's Cabernet Sauvignon 2019,"('United States',)","('Sonoma County',)",3.9,4574,26.2
Château Musar Rouge (Gaston Hochar) 2003,"('Lebanon',)","('Bekaa Valley',)",4.2,4572,152.08
Opus One Opus One 2018,"('United States',)","('Napa Valley',)",4.6,4558,439.99
Charles Smith Eve Chardonnay 2023,"('United States',)","('Washington',)",3.4,4554,13.95
Rex Hill Pinot Noir 2022,"('United States',)","('Willamette Valley',)",4.1,4544,35.99
Woodbridge by Robert Mondavi Sauvignon Blanc 2021,"('United States',)","('California',)",3.3,4540,11.99
CHANDON Argentina Garden Spritz,"('Argentina',)","('Mendoza',)",3.9,4537,23.99
Yellow Tail Shiraz 2021,"('Australia',)","('South Eastern Australia',)",3.6,4536,10.99
Franciscan Chardonnay 2024,"('United States',)","('Napa Valley',)",3.8,4535,15.98
Ferrari Carano Trésor 2022,"('United States',)","('Sonoma County',)",4.3,4533,39.95
Rombauer Vineyards Merlot 2023,"('United States',)","('Napa Valley',)",4.1,4528,64.39
Zenato Ripassa Valpolicella Ripasso Superiore 2020,"('Italy',)","('Valpolicella Ripasso',)",4.1,4524,27.5
Silver Oak Alexander Valley Cabernet Sauvignon 2014,"('United States',)","('Alexander Valley',)",4.4,4523,159.99
Denis Race Chablis 2024,"('France',)","('Chablis',)",4.0,4520,31.04
Terredora Aglianico Campania 2021,"('Italy',)","('Campania',)",3.6,4520,17.21
Corison Cabernet Sauvignon 2021,"('United States',)","('St. Helena',)",4.4,4520,125.95
Emilio Moro Finca Resalso 2023,"('Spain',)","('Ribera del Duero',)",4.0,4519,20.25
Hewitt Cabernet Sauvignon 2019,"('United States',)","('Rutherford',)",4.5,4512,139.97
Hewitt Cabernet Sauvignon 2021,"('United States',)","('Rutherford',)",4.5,4511,99.97
Andrew Murray Vineyards Syrah Tous les Jours 2023,"('United States',)","('Santa Ynez Valley',)",3.8,4509,19.95
